timestamp,price,next_price,predicted_price,price_change_pct,signal,portfolio_value,balance,btc_holdings
2025-05-16 04:00:00,103919.95,103919.95,103919.95,0,HOLD,10702.585265022302,9195.242880693722,0.014504841316114759
2025-05-16 21:00:00,103612.0,103612.0,103612.0,0,HOLD,10698.118499139004,9195.242880693722,0.014504841316114759
2025-05-17 14:00:00,103124.8,103124.8,103124.8,0,HOLD,10691.051740449793,9195.242880693722,0.014504841316114759
2025-05-18 07:00:00,103919.39,103919.39,103919.39,0,HOLD,10702.577142311166,9195.242880693722,0.014504841316114759
2025-05-19 00:00:00,105260.88,105260.88,105260.88,0,HOLD,10722.03524188832,9195.242880693722,0.014504841316114759
2025-05-19 17:00:00,105380.95,105380.95,105380.95,0,HOLD,10723.776838185146,9195.242880693722,0.014504841316114759
2025-05-20 10:00:00,105030.65,105030.65,105030.65,0,HOLD,10718.69579227211,9195.242880693722,0.014504841316114759
2025-05-21 03:00:00,106843.59,106843.59,106843.59,0,HOLD,10744.992199287748,9195.242880693722,0.014504841316114759
2025-05-21 20:00:00,108238.09,108238.09,108238.09,0,HOLD,10765.21920050307,9195.242880693722,0.014504841316114759
2025-05-22 13:00:00,110914.49,110914.49,110914.49,0,HOLD,10804.03995780152,9195.242880693722,0.014504841316114759
2025-05-23 06:00:00,110526.01,110526.01,110526.01,0,HOLD,10798.405117047036,9195.242880693722,0.014504841316114759
2025-05-23 23:00:00,107318.3,107318.3,107318.3,0,HOLD,10751.877792508922,9195.242880693722,0.014504841316114759
2025-05-24 16:00:00,108997.67,108997.67,108997.67,0,HOLD,10776.236787869964,9195.242880693722,0.014504841316114759
2025-05-25 09:00:00,107131.67,107131.67,107131.67,0,HOLD,10749.170753974095,9195.242880693722,0.014504841316114759
2025-05-26 02:00:00,109387.72,109387.72,109387.72,0,HOLD,10781.894401225316,9195.242880693722,0.014504841316114759
2025-05-26 19:00:00,109130.44,109130.44,109130.44,0,HOLD,10778.162595651505,9195.242880693722,0.014504841316114759
2025-05-27 12:00:00,109700.3,109700.3,109700.3,0,HOLD,10786.428324523906,9195.242880693722,0.014504841316114759
